time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
534.0,8.9,40.176,0.67,33.507,100,24.0
535.0,8.917,43.386,0.723,34.23,100,24.0
536.0,8.933,47.101,0.785,35.015,100,24.0
537.0,8.95,51.439,0.857,35.872,100,24.0
538.0,8.967,56.559,0.943,36.815,100,24.0
539.0,8.983,62.676,1.045,37.859,100,24.0
540.0,9.0,70.085,1.168,39.027,100,24.0
541.0,9.017,79.206,1.32,40.347,100,24.0
542.0,9.033,90.647,1.511,41.858,100,24.0
543.0,9.05,105.325,1.755,43.614,100,24.0
544.0,9.067,124.675,2.078,45.692,100,24.0
545.0,9.083,151.055,2.518,48.209,100,24.0
546.0,9.1,188.58,3.143,51.352,100,24.0
547.0,9.117,245.009,4.083,55.436,100,24.0
548.0,9.133,225.972,3.766,59.202,100,24.0
549.0,9.15,193.043,3.217,62.419,100,24.0
550.0,9.167,167.46,2.791,65.21,100,24.0
551.0,9.183,147.136,2.452,67.663,100,24.0
552.0,9.2,130.684,2.178,69.841,100,24.0
553.0,9.217,117.152,1.953,71.793,100,24.0
554.0,9.233,105.866,1.764,73.558,100,24.0
555.0,9.25,96.34,1.606,75.163,100,24.0
556.0,9.267,88.214,1.47,76.633,100,24.0
557.0,9.283,81.216,1.354,77.987,100,24.0
558.0,9.3,75.139,1.252,79.239,100,24.0
559.0,9.317,69.822,1.164,80.403,100,24.0
560.0,9.333,65.138,1.086,81.489,100,24.0
561.0,9.35,60.987,1.016,82.505,100,24.0
562.0,9.367,57.287,0.955,83.46,100,24.0
563.0,9.383,53.972,0.9,84.359,100,24.0
564.0,9.4,50.988,0.85,85.209,100,24.0
565.0,9.417,48.29,0.805,86.014,100,24.0
566.0,9.433,45.841,0.764,86.778,100,24.0
567.0,9.45,43.609,0.727,87.505,100,24.0
568.0,9.467,41.569,0.693,88.198,100,24.0
569.0,9.483,39.698,0.662,88.859,100,24.0
570.0,9.5,37.977,0.633,89.492,100,24.0
571.0,9.517,36.389,0.606,90.099,100,24.0
572.0,9.533,34.92,0.582,90.681,100,24.0
573.0,9.55,33.558,0.559,91.24,100,24.0
574.0,9.567,32.292,0.538,91.778,100,24.0
575.0,9.583,31.112,0.519,92.297,100,24.0
576.0,9.6,30.011,0.5,92.797,100,24.0
577.0,9.617,28.981,0.483,93.28,100,24.0
578.0,9.633,28.017,0.467,93.747,100,24.0
579.0,9.65,27.111,0.452,94.199,100,24.0
580.0,9.667,26.259,0.438,94.637,100,24.0
581.0,9.683,25.457,0.424,95.061,100,24.0
582.0,9.7,24.7,0.412,95.472,100,24.0
583.0,9.717,23.985,0.4,95.872,100,24.0
584.0,9.733,23.309,0.388,96.261,100,24.0
585.0,9.75,22.669,0.378,96.639,100,24.0
586.0,9.767,22.062,0.368,97.006,100,24.0
587.0,9.783,21.485,0.358,97.364,100,24.0
588.0,9.8,20.937,0.349,97.713,100,24.0
589.0,9.817,20.415,0.34,98.054,100,24.0
590.0,9.833,19.918,0.332,98.385,100,24.0
591.0,9.85,19.444,0.324,98.71,100,24.0
592.0,9.867,18.992,0.317,99.026,100,24.0
593.0,9.883,18.56,0.309,99.335,100,24.0
594.0,9.9,18.146,0.302,99.638,100,24.0
595.0,9.917,17.75,0.296,99.934,100,24.0
596.0,9.933,17.371,0.29,100.223,100,24.0
597.0,9.95,17.008,0.283,100.507,100,24.0
598.0,9.967,16.659,0.278,100.784,100,24.0
599.0,9.983,16.324,0.272,101.056,100,24.0
600.0,10.0,16.002,0.267,101.323,100,24.0
601.0,10.017,15.693,0.262,101.585,100,24.0
602.0,10.033,15.395,0.257,101.841,100,24.0
603.0,10.05,15.108,0.252,102.093,100,24.0
604.0,10.067,14.831,0.247,102.34,100,24.0
605.0,10.083,14.565,0.243,102.583,100,24.0
606.0,10.1,14.308,0.238,102.821,100,24.0
607.0,10.117,14.06,0.234,103.056,100,24.0
608.0,10.133,13.82,0.23,103.286,100,24.0
609.0,10.15,13.588,0.226,103.513,100,24.0
610.0,10.167,13.364,0.223,103.735,100,24.0
611.0,10.183,13.148,0.219,103.954,100,24.0
612.0,10.2,12.938,0.216,104.17,100,24.0
613.0,10.217,12.735,0.212,104.382,100,24.0
614.0,10.233,12.538,0.209,104.591,100,24.0
615.0,10.25,12.347,0.206,104.797,100,24.0
616.0,10.267,12.162,0.203,105.0,100,24.0
617.0,10.283,11.983,0.2,105.199,100,24.0
618.0,10.3,11.809,0.197,105.396,100,24.0
619.0,10.317,11.64,0.194,105.59,100,24.0
620.0,10.333,11.476,0.191,105.782,100,24.0
621.0,10.35,11.316,0.189,105.97,100,24.0
622.0,10.367,11.161,0.186,106.156,100,24.0
623.0,10.383,11.01,0.184,106.34,100,24.0
624.0,10.4,10.863,0.181,106.521,100,24.0
625.0,10.417,10.721,0.179,106.699,100,24.0
626.0,10.433,10.582,0.176,106.876,100,24.0
627.0,10.45,10.446,0.174,107.05,100,24.0
628.0,10.467,10.314,0.172,107.222,100,24.0
629.0,10.483,10.186,0.17,107.392,100,24.0
630.0,10.5,10.06,0.168,107.559,100,24.0
631.0,10.517,9.938,0.166,107.725,100,24.0
632.0,10.533,9.819,0.164,107.889,100,24.0
633.0,10.55,9.703,0.162,108.05,100,24.0
634.0,10.567,9.59,0.16,108.21,100,24.0
635.0,10.583,9.479,0.158,108.368,100,24.0
636.0,10.6,9.371,0.156,108.524,100,24.0
637.0,10.617,9.265,0.154,108.679,100,24.0
638.0,10.633,9.162,0.153,108.831,100,24.0
639.0,10.65,9.061,0.151,108.982,100,24.0
640.0,10.667,8.962,0.149,109.132,100,24.0
641.0,10.683,8.866,0.148,109.279,100,24.0
642.0,10.7,8.772,0.146,109.426,100,24.0
643.0,10.717,8.68,0.145,109.57,100,24.0
644.0,10.733,8.589,0.143,109.713,100,24.0
645.0,10.75,8.501,0.142,109.855,100,24.0
646.0,10.767,8.415,0.14,109.995,100,24.0
647.0,10.783,8.33,0.139,110.134,100,24.0
648.0,10.8,8.247,0.137,110.272,100,24.0
649.0,10.817,8.166,0.136,110.408,100,24.0
650.0,10.833,8.087,0.135,110.543,100,24.0
651.0,10.85,8.009,0.133,110.676,100,24.0
652.0,10.867,7.932,0.132,110.808,100,24.0
653.0,10.883,7.857,0.131,110.939,100,24.0
654.0,10.9,7.784,0.13,111.069,100,24.0
655.0,10.917,7.712,0.129,111.197,100,24.0
656.0,10.933,7.641,0.127,111.325,100,24.0
657.0,10.95,7.572,0.126,111.451,100,24.0
658.0,10.967,7.504,0.125,111.576,100,24.0
659.0,10.983,7.437,0.124,111.7,100,24.0
660.0,11.0,7.372,0.123,111.823,100,24.0
661.0,11.017,7.308,0.122,111.945,100,24.0
662.0,11.033,7.245,0.121,112.065,100,24.0
663.0,11.05,7.183,0.12,112.185,100,24.0
664.0,11.067,7.122,0.119,112.304,100,24.0
665.0,11.083,7.062,0.118,112.422,100,24.0
666.0,11.1,7.003,0.117,112.538,100,24.0
667.0,11.117,6.945,0.116,112.654,100,24.0
668.0,11.133,6.889,0.115,112.769,100,24.0
669.0,11.15,6.833,0.114,112.883,100,24.0
670.0,11.167,6.778,0.113,112.996,100,24.0
671.0,11.183,6.724,0.112,113.108,100,24.0
672.0,11.2,6.671,0.111,113.219,100,24.0
673.0,11.217,6.619,0.11,113.329,100,24.0
674.0,11.233,6.568,0.109,113.439,100,24.0
675.0,11.25,6.517,0.109,113.547,100,24.0
676.0,11.267,6.468,0.108,113.655,100,24.0
677.0,11.283,6.419,0.107,113.762,100,24.0
678.0,11.3,6.371,0.106,113.868,100,24.0
679.0,11.317,6.323,0.105,113.974,100,24.0
680.0,11.333,6.277,0.105,114.078,100,24.0
681.0,11.35,6.231,0.104,114.182,100,24.0
682.0,11.367,6.186,0.103,114.285,100,24.0
683.0,11.383,6.141,0.102,114.388,100,24.0
684.0,11.4,6.098,0.102,114.489,100,24.0
685.0,11.417,6.054,0.101,114.59,100,24.0
686.0,11.433,6.012,0.1,114.69,100,24.0
687.0,11.45,5.97,0.1,114.79,100,24.0
688.0,11.467,5.929,0.099,114.889,100,24.0
689.0,11.483,5.888,0.098,114.987,100,24.0
690.0,11.5,5.848,0.097,115.084,100,24.0
691.0,11.517,5.809,0.097,115.181,100,24.0
692.0,11.533,5.77,0.096,115.277,100,24.0
693.0,11.55,5.731,0.096,115.373,100,24.0
694.0,11.567,5.693,0.095,115.468,100,24.0
695.0,11.583,5.656,0.094,115.562,100,24.0
696.0,11.6,5.619,0.094,115.656,100,24.0
697.0,11.617,5.583,0.093,115.749,100,24.0
698.0,11.633,5.547,0.092,115.841,100,24.0
699.0,11.65,5.512,0.092,115.933,100,24.0
700.0,11.667,5.477,0.091,116.024,100,24.0
701.0,11.683,5.443,0.091,116.115,100,24.0
702.0,11.7,5.409,0.09,116.205,100,24.0
703.0,11.717,5.375,0.09,116.295,100,24.0
704.0,11.733,5.342,0.089,116.384,100,24.0
705.0,11.75,5.31,0.088,116.472,100,24.0
706.0,11.767,5.278,0.088,116.56,100,24.0
707.0,11.783,5.246,0.087,116.648,100,24.0
708.0,11.8,5.214,0.087,116.735,100,24.0
709.0,11.817,5.183,0.086,116.821,100,24.0
710.0,11.833,5.153,0.086,116.907,100,24.0
711.0,11.85,5.123,0.085,116.992,100,24.0
712.0,11.867,5.093,0.085,117.077,100,24.0
713.0,11.883,5.063,0.084,117.161,100,24.0
714.0,11.9,5.034,0.084,117.245,100,24.0
715.0,11.917,5.006,0.083,117.329,100,24.0
716.0,11.933,4.977,0.083,117.412,100,24.0
717.0,11.95,4.949,0.082,117.494,100,24.0
718.0,11.967,4.922,0.082,117.576,100,24.0
719.0,11.983,4.894,0.082,117.658,100,24.0
720.0,12.0,4.867,0.081,117.739,100,24.0
721.0,12.017,4.84,0.081,117.82,100,24.0
722.0,12.033,4.814,0.08,117.9,100,24.0
723.0,12.05,4.788,0.08,117.98,100,24.0
724.0,12.067,4.762,0.079,118.059,100,24.0
725.0,12.083,4.737,0.079,118.138,100,24.0
726.0,12.1,4.711,0.079,118.216,100,24.0
727.0,12.117,4.687,0.078,118.295,100,24.0
728.0,12.133,4.662,0.078,118.372,100,24.0
729.0,12.15,4.638,0.077,118.45,100,24.0
730.0,12.167,4.613,0.077,118.526,100,24.0
731.0,12.183,4.59,0.076,118.603,100,24.0
732.0,12.2,4.566,0.076,118.679,100,24.0
733.0,12.217,4.543,0.076,118.755,100,24.0
734.0,12.233,4.52,0.075,118.83,100,24.0
735.0,12.25,4.497,0.075,118.905,100,24.0
736.0,12.267,4.474,0.075,118.98,100,24.0
737.0,12.283,4.452,0.074,119.054,100,24.0
738.0,12.3,4.43,0.074,119.128,100,24.0
739.0,12.317,4.408,0.073,119.201,100,24.0
740.0,12.333,4.387,0.073,119.274,100,24.0
741.0,12.35,4.365,0.073,119.347,100,24.0
742.0,12.367,4.344,0.072,119.419,100,24.0
743.0,12.383,4.323,0.072,119.491,100,24.0
744.0,12.4,4.302,0.072,119.563,100,24.0
745.0,12.417,4.282,0.071,119.635,100,24.0
746.0,12.433,4.262,0.071,119.706,100,24.0
747.0,12.45,4.241,0.071,119.776,100,24.0
748.0,12.467,4.222,0.07,119.847,100,24.0
749.0,12.483,4.202,0.07,119.917,100,24.0
750.0,12.5,4.182,0.07,119.986,100,24.0
751.0,12.517,4.163,0.069,120.056,100,24.0
752.0,12.533,4.144,0.069,120.125,100,24.0
753.0,12.55,4.125,0.069,120.194,100,24.0
754.0,12.567,4.106,0.068,120.262,100,24.0
755.0,12.583,4.088,0.068,120.33,100,24.0
756.0,12.6,4.069,0.068,120.398,100,24.0
757.0,12.617,4.051,0.068,120.465,100,24.0
758.0,12.633,4.033,0.067,120.533,100,24.0
759.0,12.65,4.015,0.067,120.6,100,24.0
760.0,12.667,3.998,0.067,120.666,100,24.0
761.0,12.683,3.98,0.066,120.733,100,24.0
762.0,12.7,3.963,0.066,120.799,100,24.0
763.0,12.717,3.946,0.066,120.864,100,24.0
764.0,12.733,3.929,0.065,120.93,100,24.0
765.0,12.75,3.912,0.065,120.995,100,24.0
766.0,12.767,3.895,0.065,121.06,100,24.0
767.0,12.783,3.879,0.065,121.125,100,24.0
768.0,12.8,3.862,0.064,121.189,100,24.0
769.0,12.817,3.846,0.064,121.253,100,24.0
770.0,12.833,3.83,0.064,121.317,100,24.0
771.0,12.85,3.814,0.064,121.38,100,24.0
772.0,12.867,3.798,0.063,121.444,100,24.0
773.0,12.883,3.782,0.063,121.507,100,24.0
774.0,12.9,3.767,0.063,121.57,100,24.0
775.0,12.917,3.751,0.063,121.632,100,24.0
776.0,12.933,3.736,0.062,121.694,100,24.0
777.0,12.95,3.721,0.062,121.756,100,24.0
778.0,12.967,3.706,0.062,121.818,100,24.0
779.0,12.983,3.691,0.062,121.88,100,24.0
780.0,13.0,3.676,0.061,121.941,100,24.0
781.0,13.017,3.662,0.061,122.002,100,24.0
782.0,13.033,3.647,0.061,122.063,100,24.0
783.0,13.05,3.633,0.061,122.123,100,24.0
784.0,13.067,3.619,0.06,122.184,100,24.0
785.0,13.083,3.605,0.06,122.244,100,24.0
786.0,13.1,3.591,0.06,122.304,100,24.0
787.0,13.117,3.577,0.06,122.363,100,24.0
788.0,13.133,3.563,0.059,122.423,100,24.0
789.0,13.15,3.549,0.059,122.482,100,24.0
790.0,13.167,3.536,0.059,122.541,100,24.0
791.0,13.183,3.522,0.059,122.599,100,24.0
792.0,13.2,3.509,0.058,122.658,100,24.0
793.0,13.217,3.496,0.058,122.716,100,24.0
794.0,13.233,3.483,0.058,122.774,100,24.0
795.0,13.25,3.47,0.058,122.832,100,24.0
796.0,13.267,3.457,0.058,122.89,100,24.0
797.0,13.283,3.444,0.057,122.947,100,24.0
798.0,13.3,3.431,0.057,123.004,100,24.0
799.0,13.317,3.419,0.057,123.061,100,24.0
800.0,13.333,3.406,0.057,123.118,100,24.0
801.0,13.35,3.394,0.057,123.174,100,24.0
802.0,13.367,3.382,0.056,123.231,100,24.0
803.0,13.383,3.37,0.056,123.287,100,24.0
804.0,13.4,3.357,0.056,123.343,100,24.0
805.0,13.417,3.345,0.056,123.399,100,24.0
806.0,13.433,3.334,0.056,123.454,100,24.0
807.0,13.45,3.322,0.055,123.51,100,24.0
808.0,13.467,3.31,0.055,123.565,100,24.0
809.0,13.483,3.298,0.055,123.62,100,24.0
810.0,13.5,3.287,0.055,123.675,100,24.0
811.0,13.517,3.275,0.055,123.729,100,24.0
812.0,13.533,3.264,0.054,123.784,100,24.0
813.0,13.55,3.253,0.054,123.838,100,24.0
814.0,13.567,3.242,0.054,123.892,100,24.0
815.0,13.583,3.23,0.054,123.946,100,24.0
816.0,13.6,3.219,0.054,123.999,100,24.0
817.0,13.617,3.208,0.053,124.053,100,24.0
818.0,13.633,3.198,0.053,124.106,100,24.0
819.0,13.65,3.187,0.053,124.159,100,24.0
820.0,13.667,3.176,0.053,124.212,100,24.0
821.0,13.683,3.165,0.053,124.265,100,24.0
822.0,13.7,3.155,0.053,124.317,100,24.0
823.0,13.717,3.144,0.052,124.37,100,24.0
824.0,13.733,3.134,0.052,124.422,100,24.0
825.0,13.75,3.124,0.052,124.474,100,24.0
826.0,13.767,3.113,0.052,124.526,100,24.0
827.0,13.783,3.103,0.052,124.578,100,24.0
828.0,13.8,3.093,0.052,124.629,100,24.0
829.0,13.817,3.083,0.051,124.681,100,24.0
830.0,13.833,3.073,0.051,124.732,100,24.0
831.0,13.85,3.063,0.051,124.783,100,24.0
832.0,13.867,3.053,0.051,124.834,100,24.0
833.0,13.883,3.044,0.051,124.885,100,24.0
834.0,13.9,3.034,0.051,124.935,100,24.0
835.0,13.917,3.024,0.05,124.986,100,24.0
836.0,13.933,3.015,0.05,125.036,100,24.0
837.0,13.95,3.005,0.05,125.086,100,24.0
838.0,13.967,2.996,0.05,125.136,100,24.0
839.0,13.983,2.986,0.05,125.186,100,24.0
840.0,14.0,2.977,0.05,125.235,100,24.0
841.0,14.017,2.968,0.049,125.285,100,24.0
842.0,14.033,2.959,0.049,125.334,100,24.0
843.0,14.05,2.95,0.049,125.383,100,24.0
844.0,14.067,2.941,0.049,125.432,100,24.0
845.0,14.083,2.932,0.049,125.481,100,24.0
846.0,14.1,2.923,0.049,125.53,100,24.0
847.0,14.117,2.914,0.049,125.578,100,24.0
848.0,14.133,2.905,0.048,125.627,100,24.0
849.0,14.15,2.896,0.048,125.675,100,24.0
850.0,14.167,2.887,0.048,125.723,100,24.0
851.0,14.183,2.879,0.048,125.771,100,24.0
852.0,14.2,2.87,0.048,125.819,100,24.0
853.0,14.217,2.862,0.048,125.867,100,24.0
854.0,14.233,2.853,0.048,125.914,100,24.0
855.0,14.25,2.845,0.047,125.962,100,24.0
856.0,14.267,2.836,0.047,126.009,100,24.0
857.0,14.283,2.828,0.047,126.056,100,24.0
858.0,14.3,2.82,0.047,126.103,100,24.0
859.0,14.317,2.812,0.047,126.15,100,24.0
860.0,14.333,2.804,0.047,126.197,100,24.0
861.0,14.35,2.795,0.047,126.243,100,24.0
862.0,14.367,2.787,0.046,126.29,100,24.0
863.0,14.383,2.779,0.046,126.336,100,24.0
864.0,14.4,2.771,0.046,126.382,100,24.0
865.0,14.417,2.764,0.046,126.428,100,24.0
866.0,14.433,2.756,0.046,126.474,100,24.0
867.0,14.45,2.748,0.046,126.52,100,24.0
868.0,14.467,2.74,0.046,126.566,100,24.0
869.0,14.483,2.732,0.046,126.611,100,24.0
870.0,14.5,2.725,0.045,126.657,100,24.0
871.0,14.517,2.717,0.045,126.702,100,24.0
872.0,14.533,2.71,0.045,126.747,100,24.0
873.0,14.55,2.702,0.045,126.792,100,24.0
874.0,14.567,2.695,0.045,126.837,100,24.0
875.0,14.583,2.687,0.045,126.882,100,24.0
876.0,14.6,2.68,0.045,126.926,100,24.0
877.0,14.617,2.672,0.045,126.971,100,24.0
878.0,14.633,2.665,0.044,127.015,100,24.0
879.0,14.65,2.658,0.044,127.06,100,24.0
880.0,14.667,2.651,0.044,127.104,100,24.0
881.0,14.683,2.644,0.044,127.148,100,24.0
882.0,14.7,2.636,0.044,127.192,100,24.0
883.0,14.717,2.629,0.044,127.236,100,24.0
884.0,14.733,2.622,0.044,127.279,100,24.0
885.0,14.75,2.615,0.044,127.323,100,24.0
886.0,14.767,2.608,0.043,127.366,100,24.0
887.0,14.783,2.601,0.043,127.41,100,24.0
888.0,14.8,2.595,0.043,127.453,100,24.0
889.0,14.817,2.588,0.043,127.496,100,24.0
890.0,14.833,2.581,0.043,127.539,100,24.0
891.0,14.85,2.574,0.043,127.582,100,24.0
892.0,14.867,2.567,0.043,127.625,100,24.0
893.0,14.883,2.561,0.043,127.668,100,24.0
894.0,14.9,2.554,0.043,127.71,100,24.0
895.0,14.917,2.547,0.042,127.753,100,24.0
896.0,14.933,2.541,0.042,127.795,100,24.0
897.0,14.95,2.534,0.042,127.837,100,24.0
898.0,14.967,2.528,0.042,127.879,100,24.0
899.0,14.983,2.521,0.042,127.921,100,24.0
900.0,15.0,2.515,0.042,127.963,100,24.0
901.0,15.017,2.509,0.042,128.005,100,24.0
902.0,15.033,2.502,0.042,128.047,100,24.0
903.0,15.05,2.496,0.042,128.088,100,24.0
904.0,15.067,2.49,0.041,128.13,100,24.0
905.0,15.083,2.483,0.041,128.171,100,24.0
906.0,15.1,2.477,0.041,128.212,100,24.0
907.0,15.117,2.471,0.041,128.254,100,24.0
908.0,15.133,2.465,0.041,128.295,100,24.0
909.0,15.15,2.459,0.041,128.336,100,24.0
910.0,15.167,2.453,0.041,128.377,100,24.0
911.0,15.183,2.447,0.041,128.417,100,24.0
912.0,15.2,2.441,0.041,128.458,100,24.0
913.0,15.217,2.435,0.041,128.499,100,24.0
914.0,15.233,2.429,0.04,128.539,100,24.0
915.0,15.25,2.423,0.04,128.579,100,24.0
916.0,15.267,2.417,0.04,128.62,100,24.0
917.0,15.283,2.411,0.04,128.66,100,24.0
918.0,15.3,2.405,0.04,128.7,100,24.0
919.0,15.317,2.399,0.04,128.74,100,24.0
920.0,15.333,2.394,0.04,128.78,100,24.0
921.0,15.35,2.388,0.04,128.82,100,24.0
922.0,15.367,2.382,0.04,128.859,100,24.0
923.0,15.383,2.376,0.04,128.899,100,24.0
924.0,15.4,2.371,0.04,128.939,100,24.0
925.0,15.417,2.365,0.039,128.978,100,24.0
926.0,15.433,2.36,0.039,129.017,100,24.0
927.0,15.45,2.354,0.039,129.056,100,24.0
928.0,15.467,2.349,0.039,129.096,100,24.0
929.0,15.483,2.343,0.039,129.135,100,24.0
930.0,15.5,2.338,0.039,129.174,100,24.0
931.0,15.517,2.332,0.039,129.213,100,24.0
932.0,15.533,2.327,0.039,129.251,100,24.0
933.0,15.55,2.321,0.039,129.29,100,24.0
934.0,15.567,2.316,0.039,129.329,100,24.0
935.0,15.583,2.311,0.039,129.367,100,24.0
936.0,15.6,2.305,0.038,129.406,100,24.0
937.0,15.617,2.3,0.038,129.444,100,24.0
938.0,15.633,2.295,0.038,129.482,100,24.0
939.0,15.65,2.29,0.038,129.52,100,24.0
940.0,15.667,2.284,0.038,129.558,100,24.0
941.0,15.683,2.279,0.038,129.596,100,24.0
942.0,15.7,2.274,0.038,129.634,100,24.0
943.0,15.717,2.269,0.038,129.672,100,24.0
944.0,15.733,2.264,0.038,129.71,100,24.0
945.0,15.75,2.259,0.038,129.747,100,24.0
946.0,15.767,2.254,0.038,129.785,100,24.0
947.0,15.783,2.249,0.037,129.822,100,24.0
948.0,15.8,2.244,0.037,129.86,100,24.0
949.0,15.817,2.239,0.037,129.897,100,24.0
950.0,15.833,2.234,0.037,129.934,100,24.0
951.0,15.85,2.229,0.037,129.972,100,24.0
952.0,15.867,2.224,0.037,130.009,100,24.0
953.0,15.883,2.219,0.037,130.046,100,24.0
954.0,15.9,2.214,0.037,130.082,100,24.0
955.0,15.917,2.209,0.037,130.119,100,24.0
956.0,15.933,2.205,0.037,130.156,100,24.0
957.0,15.95,2.2,0.037,130.193,100,24.0
958.0,15.967,2.195,0.037,130.229,100,24.0
959.0,15.983,2.19,0.037,130.266,100,24.0
960.0,16.0,2.186,0.036,130.302,100,24.0
961.0,16.017,2.181,0.036,130.339,100,24.0
962.0,16.033,2.176,0.036,130.375,100,24.0
963.0,16.05,2.172,0.036,130.411,100,24.0
964.0,16.067,2.167,0.036,130.447,100,24.0
965.0,16.083,2.162,0.036,130.483,100,24.0
966.0,16.1,2.158,0.036,130.519,100,24.0
967.0,16.117,2.153,0.036,130.555,100,24.0
968.0,16.133,2.149,0.036,130.591,100,24.0
969.0,16.15,2.144,0.036,130.627,100,24.0
970.0,16.167,2.14,0.036,130.662,100,24.0
971.0,16.183,2.135,0.036,130.698,100,24.0
972.0,16.2,2.131,0.036,130.733,100,24.0
973.0,16.217,2.126,0.035,130.769,100,24.0
974.0,16.233,2.122,0.035,130.804,100,24.0
975.0,16.25,2.117,0.035,130.839,100,24.0
976.0,16.267,2.113,0.035,130.875,100,24.0
977.0,16.283,2.109,0.035,130.91,100,24.0
978.0,16.3,2.104,0.035,130.945,100,24.0
979.0,16.317,2.1,0.035,130.98,100,24.0
980.0,16.333,2.096,0.035,131.015,100,24.0
981.0,16.35,2.091,0.035,131.05,100,24.0
982.0,16.367,2.087,0.035,131.084,100,24.0
983.0,16.383,2.083,0.035,131.119,100,24.0
984.0,16.4,2.079,0.035,131.154,100,24.0
985.0,16.417,2.074,0.035,131.188,100,24.0
986.0,16.433,2.07,0.035,131.223,100,24.0
987.0,16.45,2.066,0.034,131.257,100,24.0
988.0,16.467,2.062,0.034,131.292,100,24.0
989.0,16.483,2.058,0.034,131.326,100,24.0
990.0,16.5,2.054,0.034,131.36,100,24.0
991.0,16.517,2.05,0.034,131.394,100,24.0
992.0,16.533,2.045,0.034,131.428,100,24.0
993.0,16.55,2.041,0.034,131.462,100,24.0
994.0,16.567,2.037,0.034,131.496,100,24.0
995.0,16.583,2.033,0.034,131.53,100,24.0
996.0,16.6,2.029,0.034,131.564,100,24.0
997.0,16.617,2.025,0.034,131.598,100,24.0
998.0,16.633,2.021,0.034,131.632,100,24.0
999.0,16.65,2.017,0.034,131.665,100,24.0
1000.0,16.667,2.013,0.034,131.699,100,24.0
1001.0,16.683,2.01,0.033,131.732,100,24.0
1002.0,16.7,2.006,0.033,131.766,100,24.0
1003.0,16.717,2.002,0.033,131.799,100,24.0
1004.0,16.733,1.998,0.033,131.832,100,24.0
1005.0,16.75,1.994,0.033,131.866,100,24.0
1006.0,16.767,1.99,0.033,131.899,100,24.0
1007.0,16.783,1.986,0.033,131.932,100,24.0
1008.0,16.8,1.983,0.033,131.965,100,24.0
1009.0,16.817,1.979,0.033,131.998,100,24.0
1010.0,16.833,1.975,0.033,132.031,100,24.0
1011.0,16.85,1.971,0.033,132.064,100,24.0
1012.0,16.867,1.968,0.033,132.096,100,24.0
1013.0,16.883,1.964,0.033,132.129,100,24.0
1014.0,16.9,1.96,0.033,132.162,100,24.0
1015.0,16.917,1.956,0.033,132.194,100,24.0
1016.0,16.933,1.953,0.033,132.227,100,24.0
1017.0,16.95,1.949,0.032,132.259,100,24.0
1018.0,16.967,1.945,0.032,132.292,100,24.0
1019.0,16.983,1.942,0.032,132.324,100,24.0
1020.0,17.0,1.938,0.032,132.357,100,24.0
1021.0,17.017,1.935,0.032,132.389,100,24.0
1022.0,17.033,1.931,0.032,132.421,100,24.0
1023.0,17.05,1.927,0.032,132.453,100,24.0
1024.0,17.067,1.924,0.032,132.485,100,24.0
1025.0,17.083,1.92,0.032,132.517,100,24.0
1026.0,17.1,1.917,0.032,132.549,100,24.0
1027.0,17.117,1.913,0.032,132.581,100,24.0
1028.0,17.133,1.91,0.032,132.613,100,24.0
1029.0,17.15,1.906,0.032,132.645,100,24.0
1030.0,17.167,1.903,0.032,132.676,100,24.0
1031.0,17.183,1.899,0.032,132.708,100,24.0
1032.0,17.2,1.896,0.032,132.74,100,24.0
1033.0,17.217,1.892,0.032,132.771,100,24.0
1034.0,17.233,1.889,0.031,132.803,100,24.0
1035.0,17.25,1.886,0.031,132.834,100,24.0
1036.0,17.267,1.882,0.031,132.865,100,24.0
1037.0,17.283,1.879,0.031,132.897,100,24.0
1038.0,17.3,1.875,0.031,132.928,100,24.0
1039.0,17.317,1.872,0.031,132.959,100,24.0
1040.0,17.333,1.869,0.031,132.99,100,24.0
1041.0,17.35,1.865,0.031,133.021,100,24.0
1042.0,17.367,1.862,0.031,133.052,100,24.0
1043.0,17.383,1.859,0.031,133.083,100,24.0
1044.0,17.4,1.855,0.031,133.114,100,24.0
1045.0,17.417,1.852,0.031,133.145,100,24.0
1046.0,17.433,1.849,0.031,133.176,100,24.0
1047.0,17.45,1.846,0.031,133.207,100,24.0
1048.0,17.467,1.842,0.031,133.237,100,24.0
1049.0,17.483,1.839,0.031,133.268,100,24.0
1050.0,17.5,1.836,0.031,133.299,100,24.0
1051.0,17.517,1.833,0.031,133.329,100,24.0
1052.0,17.533,1.83,0.03,133.36,100,24.0
1053.0,17.55,1.826,0.03,133.39,100,24.0
1054.0,17.567,1.823,0.03,133.421,100,24.0
1055.0,17.583,1.82,0.03,133.451,100,24.0
1056.0,17.6,1.817,0.03,133.481,100,24.0
1057.0,17.617,1.814,0.03,133.511,100,24.0
1058.0,17.633,1.811,0.03,133.542,100,24.0
1059.0,17.65,1.808,0.03,133.572,100,24.0
1060.0,17.667,1.805,0.03,133.602,100,24.0
1061.0,17.683,1.801,0.03,133.632,100,24.0
1062.0,17.7,1.798,0.03,133.662,100,24.0
1063.0,17.717,1.795,0.03,133.692,100,24.0
1064.0,17.733,1.792,0.03,133.722,100,24.0
1065.0,17.75,1.789,0.03,133.751,100,24.0
1066.0,17.767,1.786,0.03,133.781,100,24.0
