time_min,time_hr,intensity_mm_hr,incremental_depth_mm,cumulative_depth_mm,return_period_yr,total_duration_hr
534.0,8.9,29.615,0.494,24.699,25,24.0
535.0,8.917,31.981,0.533,25.232,25,24.0
536.0,8.933,34.719,0.579,25.811,25,24.0
537.0,8.95,37.917,0.632,26.443,25,24.0
538.0,8.967,41.692,0.695,27.137,25,24.0
539.0,8.983,46.2,0.77,27.907,25,24.0
540.0,9.0,51.662,0.861,28.768,25,24.0
541.0,9.017,58.385,0.973,29.742,25,24.0
542.0,9.033,66.819,1.114,30.855,25,24.0
543.0,9.05,77.639,1.294,32.149,25,24.0
544.0,9.067,91.902,1.532,33.681,25,24.0
545.0,9.083,111.348,1.856,35.537,25,24.0
546.0,9.1,139.009,2.317,37.853,25,24.0
547.0,9.117,180.604,3.01,40.864,25,24.0
548.0,9.133,166.572,2.776,43.64,25,24.0
549.0,9.15,142.299,2.372,46.011,25,24.0
550.0,9.167,123.441,2.057,48.069,25,24.0
551.0,9.183,108.459,1.808,49.876,25,24.0
552.0,9.2,96.332,1.606,51.482,25,24.0
553.0,9.217,86.357,1.439,52.921,25,24.0
554.0,9.233,78.038,1.301,54.222,25,24.0
555.0,9.25,71.016,1.184,55.405,25,24.0
556.0,9.267,65.026,1.084,56.489,25,24.0
557.0,9.283,59.867,0.998,57.487,25,24.0
558.0,9.3,55.388,0.923,58.41,25,24.0
559.0,9.317,51.468,0.858,59.268,25,24.0
560.0,9.333,48.016,0.8,60.068,25,24.0
561.0,9.35,44.956,0.749,60.817,25,24.0
562.0,9.367,42.228,0.704,61.521,25,24.0
563.0,9.383,39.784,0.663,62.184,25,24.0
564.0,9.4,37.585,0.626,62.811,25,24.0
565.0,9.417,35.596,0.593,63.404,25,24.0
566.0,9.433,33.791,0.563,63.967,25,24.0
567.0,9.45,32.146,0.536,64.503,25,24.0
568.0,9.467,30.642,0.511,65.014,25,24.0
569.0,9.483,29.263,0.488,65.501,25,24.0
570.0,9.5,27.994,0.467,65.968,25,24.0
571.0,9.517,26.824,0.447,66.415,25,24.0
572.0,9.533,25.741,0.429,66.844,25,24.0
573.0,9.55,24.737,0.412,67.256,25,24.0
574.0,9.567,23.803,0.397,67.653,25,24.0
575.0,9.583,22.934,0.382,68.035,25,24.0
576.0,9.6,22.122,0.369,68.404,25,24.0
577.0,9.617,21.363,0.356,68.76,25,24.0
578.0,9.633,20.652,0.344,69.104,25,24.0
579.0,9.65,19.984,0.333,69.437,25,24.0
580.0,9.667,19.356,0.323,69.76,25,24.0
581.0,9.683,18.765,0.313,70.073,25,24.0
582.0,9.7,18.207,0.303,70.376,25,24.0
583.0,9.717,17.68,0.295,70.671,25,24.0
584.0,9.733,17.182,0.286,70.957,25,24.0
585.0,9.75,16.71,0.279,71.236,25,24.0
586.0,9.767,16.262,0.271,71.507,25,24.0
587.0,9.783,15.837,0.264,71.771,25,24.0
588.0,9.8,15.433,0.257,72.028,25,24.0
589.0,9.817,15.049,0.251,72.279,25,24.0
590.0,9.833,14.682,0.245,72.523,25,24.0
591.0,9.85,14.333,0.239,72.762,25,24.0
592.0,9.867,14.0,0.233,72.996,25,24.0
593.0,9.883,13.681,0.228,73.224,25,24.0
594.0,9.9,13.376,0.223,73.447,25,24.0
595.0,9.917,13.084,0.218,73.665,25,24.0
596.0,9.933,12.805,0.213,73.878,25,24.0
597.0,9.95,12.537,0.209,74.087,25,24.0
598.0,9.967,12.28,0.205,74.292,25,24.0
599.0,9.983,12.033,0.201,74.492,25,24.0
600.0,10.0,11.796,0.197,74.689,25,24.0
601.0,10.017,11.568,0.193,74.882,25,24.0
602.0,10.033,11.348,0.189,75.071,25,24.0
603.0,10.05,11.137,0.186,75.256,25,24.0
604.0,10.067,10.933,0.182,75.439,25,24.0
605.0,10.083,10.736,0.179,75.617,25,24.0
606.0,10.1,10.547,0.176,75.793,25,24.0
607.0,10.117,10.364,0.173,75.966,25,24.0
608.0,10.133,10.187,0.17,76.136,25,24.0
609.0,10.15,10.016,0.167,76.303,25,24.0
610.0,10.167,9.851,0.164,76.467,25,24.0
611.0,10.183,9.692,0.162,76.628,25,24.0
612.0,10.2,9.537,0.159,76.787,25,24.0
613.0,10.217,9.387,0.156,76.944,25,24.0
614.0,10.233,9.242,0.154,77.098,25,24.0
615.0,10.25,9.102,0.152,77.25,25,24.0
616.0,10.267,8.965,0.149,77.399,25,24.0
617.0,10.283,8.833,0.147,77.546,25,24.0
618.0,10.3,8.705,0.145,77.691,25,24.0
619.0,10.317,8.58,0.143,77.834,25,24.0
620.0,10.333,8.459,0.141,77.975,25,24.0
621.0,10.35,8.341,0.139,78.114,25,24.0
622.0,10.367,8.227,0.137,78.251,25,24.0
623.0,10.383,8.116,0.135,78.387,25,24.0
624.0,10.4,8.008,0.133,78.52,25,24.0
625.0,10.417,7.902,0.132,78.652,25,24.0
626.0,10.433,7.8,0.13,78.782,25,24.0
627.0,10.45,7.7,0.128,78.91,25,24.0
628.0,10.467,7.603,0.127,79.037,25,24.0
629.0,10.483,7.508,0.125,79.162,25,24.0
630.0,10.5,7.416,0.124,79.286,25,24.0
631.0,10.517,7.326,0.122,79.408,25,24.0
632.0,10.533,7.238,0.121,79.528,25,24.0
633.0,10.55,7.152,0.119,79.648,25,24.0
634.0,10.567,7.069,0.118,79.765,25,24.0
635.0,10.583,6.987,0.116,79.882,25,24.0
636.0,10.6,6.907,0.115,79.997,25,24.0
637.0,10.617,6.83,0.114,80.111,25,24.0
638.0,10.633,6.754,0.113,80.223,25,24.0
639.0,10.65,6.679,0.111,80.335,25,24.0
640.0,10.667,6.607,0.11,80.445,25,24.0
641.0,10.683,6.535,0.109,80.554,25,24.0
642.0,10.7,6.466,0.108,80.661,25,24.0
643.0,10.717,6.398,0.107,80.768,25,24.0
644.0,10.733,6.332,0.106,80.874,25,24.0
645.0,10.75,6.266,0.104,80.978,25,24.0
646.0,10.767,6.203,0.103,81.081,25,24.0
647.0,10.783,6.14,0.102,81.184,25,24.0
648.0,10.8,6.079,0.101,81.285,25,24.0
649.0,10.817,6.019,0.1,81.385,25,24.0
650.0,10.833,5.961,0.099,81.485,25,24.0
651.0,10.85,5.903,0.098,81.583,25,24.0
652.0,10.867,5.847,0.097,81.681,25,24.0
653.0,10.883,5.792,0.097,81.777,25,24.0
654.0,10.9,5.738,0.096,81.873,25,24.0
655.0,10.917,5.685,0.095,81.968,25,24.0
656.0,10.933,5.633,0.094,82.061,25,24.0
657.0,10.95,5.582,0.093,82.154,25,24.0
658.0,10.967,5.532,0.092,82.247,25,24.0
659.0,10.983,5.482,0.091,82.338,25,24.0
660.0,11.0,5.434,0.091,82.429,25,24.0
661.0,11.017,5.387,0.09,82.518,25,24.0
662.0,11.033,5.34,0.089,82.607,25,24.0
663.0,11.05,5.295,0.088,82.696,25,24.0
664.0,11.067,5.25,0.087,82.783,25,24.0
665.0,11.083,5.206,0.087,82.87,25,24.0
666.0,11.1,5.162,0.086,82.956,25,24.0
667.0,11.117,5.12,0.085,83.041,25,24.0
668.0,11.133,5.078,0.085,83.126,25,24.0
669.0,11.15,5.037,0.084,83.21,25,24.0
670.0,11.167,4.996,0.083,83.293,25,24.0
671.0,11.183,4.957,0.083,83.376,25,24.0
672.0,11.2,4.918,0.082,83.458,25,24.0
673.0,11.217,4.879,0.081,83.539,25,24.0
674.0,11.233,4.841,0.081,83.62,25,24.0
675.0,11.25,4.804,0.08,83.7,25,24.0
676.0,11.267,4.768,0.079,83.779,25,24.0
677.0,11.283,4.732,0.079,83.858,25,24.0
678.0,11.3,4.696,0.078,83.936,25,24.0
679.0,11.317,4.661,0.078,84.014,25,24.0
680.0,11.333,4.627,0.077,84.091,25,24.0
681.0,11.35,4.593,0.077,84.168,25,24.0
682.0,11.367,4.56,0.076,84.244,25,24.0
683.0,11.383,4.527,0.075,84.319,25,24.0
684.0,11.4,4.495,0.075,84.394,25,24.0
685.0,11.417,4.463,0.074,84.468,25,24.0
686.0,11.433,4.432,0.074,84.542,25,24.0
687.0,11.45,4.401,0.073,84.616,25,24.0
688.0,11.467,4.37,0.073,84.688,25,24.0
689.0,11.483,4.34,0.072,84.761,25,24.0
690.0,11.5,4.311,0.072,84.833,25,24.0
691.0,11.517,4.282,0.071,84.904,25,24.0
692.0,11.533,4.253,0.071,84.975,25,24.0
693.0,11.55,4.225,0.07,85.045,25,24.0
694.0,11.567,4.197,0.07,85.115,25,24.0
695.0,11.583,4.169,0.069,85.185,25,24.0
696.0,11.6,4.142,0.069,85.254,25,24.0
697.0,11.617,4.115,0.069,85.322,25,24.0
698.0,11.633,4.089,0.068,85.39,25,24.0
699.0,11.65,4.063,0.068,85.458,25,24.0
700.0,11.667,4.037,0.067,85.525,25,24.0
701.0,11.683,4.012,0.067,85.592,25,24.0
702.0,11.7,3.987,0.066,85.659,25,24.0
703.0,11.717,3.962,0.066,85.725,25,24.0
704.0,11.733,3.938,0.066,85.79,25,24.0
705.0,11.75,3.914,0.065,85.856,25,24.0
706.0,11.767,3.89,0.065,85.921,25,24.0
707.0,11.783,3.867,0.064,85.985,25,24.0
708.0,11.8,3.844,0.064,86.049,25,24.0
709.0,11.817,3.821,0.064,86.113,25,24.0
710.0,11.833,3.798,0.063,86.176,25,24.0
711.0,11.85,3.776,0.063,86.239,25,24.0
712.0,11.867,3.754,0.063,86.302,25,24.0
713.0,11.883,3.732,0.062,86.364,25,24.0
714.0,11.9,3.711,0.062,86.426,25,24.0
715.0,11.917,3.69,0.061,86.487,25,24.0
716.0,11.933,3.669,0.061,86.548,25,24.0
717.0,11.95,3.648,0.061,86.609,25,24.0
718.0,11.967,3.628,0.06,86.67,25,24.0
719.0,11.983,3.608,0.06,86.73,25,24.0
720.0,12.0,3.588,0.06,86.789,25,24.0
721.0,12.017,3.568,0.059,86.849,25,24.0
722.0,12.033,3.549,0.059,86.908,25,24.0
723.0,12.05,3.529,0.059,86.967,25,24.0
724.0,12.067,3.51,0.059,87.025,25,24.0
725.0,12.083,3.492,0.058,87.084,25,24.0
726.0,12.1,3.473,0.058,87.141,25,24.0
727.0,12.117,3.455,0.058,87.199,25,24.0
728.0,12.133,3.436,0.057,87.256,25,24.0
729.0,12.15,3.418,0.057,87.313,25,24.0
730.0,12.167,3.401,0.057,87.37,25,24.0
731.0,12.183,3.383,0.056,87.426,25,24.0
732.0,12.2,3.366,0.056,87.482,25,24.0
733.0,12.217,3.349,0.056,87.538,25,24.0
734.0,12.233,3.332,0.056,87.594,25,24.0
735.0,12.25,3.315,0.055,87.649,25,24.0
736.0,12.267,3.298,0.055,87.704,25,24.0
737.0,12.283,3.282,0.055,87.759,25,24.0
738.0,12.3,3.265,0.054,87.813,25,24.0
739.0,12.317,3.249,0.054,87.867,25,24.0
740.0,12.333,3.233,0.054,87.921,25,24.0
741.0,12.35,3.218,0.054,87.975,25,24.0
742.0,12.367,3.202,0.053,88.028,25,24.0
743.0,12.383,3.187,0.053,88.081,25,24.0
744.0,12.4,3.171,0.053,88.134,25,24.0
745.0,12.417,3.156,0.053,88.187,25,24.0
746.0,12.433,3.141,0.052,88.239,25,24.0
747.0,12.45,3.127,0.052,88.291,25,24.0
748.0,12.467,3.112,0.052,88.343,25,24.0
749.0,12.483,3.097,0.052,88.395,25,24.0
750.0,12.5,3.083,0.051,88.446,25,24.0
751.0,12.517,3.069,0.051,88.497,25,24.0
752.0,12.533,3.055,0.051,88.548,25,24.0
753.0,12.55,3.041,0.051,88.599,25,24.0
754.0,12.567,3.027,0.05,88.649,25,24.0
755.0,12.583,3.013,0.05,88.699,25,24.0
756.0,12.6,3.0,0.05,88.749,25,24.0
757.0,12.617,2.986,0.05,88.799,25,24.0
758.0,12.633,2.973,0.05,88.849,25,24.0
759.0,12.65,2.96,0.049,88.898,25,24.0
760.0,12.667,2.947,0.049,88.947,25,24.0
761.0,12.683,2.934,0.049,88.996,25,24.0
762.0,12.7,2.921,0.049,89.045,25,24.0
763.0,12.717,2.908,0.048,89.093,25,24.0
764.0,12.733,2.896,0.048,89.142,25,24.0
765.0,12.75,2.884,0.048,89.19,25,24.0
766.0,12.767,2.871,0.048,89.237,25,24.0
767.0,12.783,2.859,0.048,89.285,25,24.0
768.0,12.8,2.847,0.047,89.333,25,24.0
769.0,12.817,2.835,0.047,89.38,25,24.0
770.0,12.833,2.823,0.047,89.427,25,24.0
771.0,12.85,2.811,0.047,89.474,25,24.0
772.0,12.867,2.8,0.047,89.52,25,24.0
773.0,12.883,2.788,0.046,89.567,25,24.0
774.0,12.9,2.777,0.046,89.613,25,24.0
775.0,12.917,2.765,0.046,89.659,25,24.0
776.0,12.933,2.754,0.046,89.705,25,24.0
777.0,12.95,2.743,0.046,89.751,25,24.0
778.0,12.967,2.732,0.046,89.796,25,24.0
779.0,12.983,2.721,0.045,89.842,25,24.0
780.0,13.0,2.71,0.045,89.887,25,24.0
781.0,13.017,2.699,0.045,89.932,25,24.0
782.0,13.033,2.689,0.045,89.977,25,24.0
783.0,13.05,2.678,0.045,90.021,25,24.0
784.0,13.067,2.668,0.044,90.066,25,24.0
785.0,13.083,2.657,0.044,90.11,25,24.0
786.0,13.1,2.647,0.044,90.154,25,24.0
787.0,13.117,2.637,0.044,90.198,25,24.0
788.0,13.133,2.626,0.044,90.242,25,24.0
789.0,13.15,2.616,0.044,90.286,25,24.0
790.0,13.167,2.606,0.043,90.329,25,24.0
791.0,13.183,2.596,0.043,90.372,25,24.0
792.0,13.2,2.587,0.043,90.415,25,24.0
793.0,13.217,2.577,0.043,90.458,25,24.0
794.0,13.233,2.567,0.043,90.501,25,24.0
795.0,13.25,2.558,0.043,90.544,25,24.0
796.0,13.267,2.548,0.042,90.586,25,24.0
797.0,13.283,2.539,0.042,90.628,25,24.0
798.0,13.3,2.529,0.042,90.671,25,24.0
799.0,13.317,2.52,0.042,90.713,25,24.0
800.0,13.333,2.511,0.042,90.754,25,24.0
801.0,13.35,2.502,0.042,90.796,25,24.0
802.0,13.367,2.493,0.042,90.838,25,24.0
803.0,13.383,2.484,0.041,90.879,25,24.0
804.0,13.4,2.475,0.041,90.92,25,24.0
805.0,13.417,2.466,0.041,90.961,25,24.0
806.0,13.433,2.457,0.041,91.002,25,24.0
807.0,13.45,2.449,0.041,91.043,25,24.0
808.0,13.467,2.44,0.041,91.084,25,24.0
809.0,13.483,2.431,0.041,91.124,25,24.0
810.0,13.5,2.423,0.04,91.165,25,24.0
811.0,13.517,2.414,0.04,91.205,25,24.0
812.0,13.533,2.406,0.04,91.245,25,24.0
813.0,13.55,2.398,0.04,91.285,25,24.0
814.0,13.567,2.389,0.04,91.325,25,24.0
815.0,13.583,2.381,0.04,91.365,25,24.0
816.0,13.6,2.373,0.04,91.404,25,24.0
817.0,13.617,2.365,0.039,91.444,25,24.0
818.0,13.633,2.357,0.039,91.483,25,24.0
819.0,13.65,2.349,0.039,91.522,25,24.0
820.0,13.667,2.341,0.039,91.561,25,24.0
821.0,13.683,2.333,0.039,91.6,25,24.0
822.0,13.7,2.326,0.039,91.639,25,24.0
823.0,13.717,2.318,0.039,91.677,25,24.0
824.0,13.733,2.31,0.039,91.716,25,24.0
825.0,13.75,2.303,0.038,91.754,25,24.0
826.0,13.767,2.295,0.038,91.792,25,24.0
827.0,13.783,2.287,0.038,91.831,25,24.0
828.0,13.8,2.28,0.038,91.869,25,24.0
829.0,13.817,2.273,0.038,91.906,25,24.0
830.0,13.833,2.265,0.038,91.944,25,24.0
831.0,13.85,2.258,0.038,91.982,25,24.0
832.0,13.867,2.251,0.038,92.019,25,24.0
833.0,13.883,2.244,0.037,92.057,25,24.0
834.0,13.9,2.236,0.037,92.094,25,24.0
835.0,13.917,2.229,0.037,92.131,25,24.0
836.0,13.933,2.222,0.037,92.168,25,24.0
837.0,13.95,2.215,0.037,92.205,25,24.0
838.0,13.967,2.208,0.037,92.242,25,24.0
839.0,13.983,2.201,0.037,92.279,25,24.0
840.0,14.0,2.195,0.037,92.315,25,24.0
841.0,14.017,2.188,0.036,92.352,25,24.0
842.0,14.033,2.181,0.036,92.388,25,24.0
843.0,14.05,2.174,0.036,92.424,25,24.0
844.0,14.067,2.168,0.036,92.46,25,24.0
845.0,14.083,2.161,0.036,92.496,25,24.0
846.0,14.1,2.154,0.036,92.532,25,24.0
847.0,14.117,2.148,0.036,92.568,25,24.0
848.0,14.133,2.141,0.036,92.604,25,24.0
849.0,14.15,2.135,0.036,92.639,25,24.0
850.0,14.167,2.128,0.035,92.675,25,24.0
851.0,14.183,2.122,0.035,92.71,25,24.0
852.0,14.2,2.116,0.035,92.745,25,24.0
853.0,14.217,2.109,0.035,92.781,25,24.0
854.0,14.233,2.103,0.035,92.816,25,24.0
855.0,14.25,2.097,0.035,92.851,25,24.0
856.0,14.267,2.091,0.035,92.885,25,24.0
857.0,14.283,2.085,0.035,92.92,25,24.0
858.0,14.3,2.079,0.035,92.955,25,24.0
859.0,14.317,2.073,0.035,92.989,25,24.0
860.0,14.333,2.067,0.034,93.024,25,24.0
861.0,14.35,2.061,0.034,93.058,25,24.0
862.0,14.367,2.055,0.034,93.092,25,24.0
863.0,14.383,2.049,0.034,93.127,25,24.0
864.0,14.4,2.043,0.034,93.161,25,24.0
865.0,14.417,2.037,0.034,93.195,25,24.0
866.0,14.433,2.031,0.034,93.228,25,24.0
867.0,14.45,2.026,0.034,93.262,25,24.0
868.0,14.467,2.02,0.034,93.296,25,24.0
869.0,14.483,2.014,0.034,93.329,25,24.0
870.0,14.5,2.009,0.033,93.363,25,24.0
871.0,14.517,2.003,0.033,93.396,25,24.0
872.0,14.533,1.997,0.033,93.43,25,24.0
873.0,14.55,1.992,0.033,93.463,25,24.0
874.0,14.567,1.986,0.033,93.496,25,24.0
875.0,14.583,1.981,0.033,93.529,25,24.0
876.0,14.6,1.975,0.033,93.562,25,24.0
877.0,14.617,1.97,0.033,93.595,25,24.0
878.0,14.633,1.965,0.033,93.627,25,24.0
879.0,14.65,1.959,0.033,93.66,25,24.0
880.0,14.667,1.954,0.033,93.693,25,24.0
881.0,14.683,1.949,0.032,93.725,25,24.0
882.0,14.7,1.943,0.032,93.757,25,24.0
883.0,14.717,1.938,0.032,93.79,25,24.0
884.0,14.733,1.933,0.032,93.822,25,24.0
885.0,14.75,1.928,0.032,93.854,25,24.0
886.0,14.767,1.923,0.032,93.886,25,24.0
887.0,14.783,1.918,0.032,93.918,25,24.0
888.0,14.8,1.912,0.032,93.95,25,24.0
889.0,14.817,1.907,0.032,93.982,25,24.0
890.0,14.833,1.902,0.032,94.014,25,24.0
891.0,14.85,1.897,0.032,94.045,25,24.0
892.0,14.867,1.893,0.032,94.077,25,24.0
893.0,14.883,1.888,0.031,94.108,25,24.0
894.0,14.9,1.883,0.031,94.14,25,24.0
895.0,14.917,1.878,0.031,94.171,25,24.0
896.0,14.933,1.873,0.031,94.202,25,24.0
897.0,14.95,1.868,0.031,94.233,25,24.0
898.0,14.967,1.863,0.031,94.264,25,24.0
899.0,14.983,1.859,0.031,94.295,25,24.0
900.0,15.0,1.854,0.031,94.326,25,24.0
901.0,15.017,1.849,0.031,94.357,25,24.0
902.0,15.033,1.844,0.031,94.388,25,24.0
903.0,15.05,1.84,0.031,94.418,25,24.0
904.0,15.067,1.835,0.031,94.449,25,24.0
905.0,15.083,1.831,0.031,94.479,25,24.0
906.0,15.1,1.826,0.03,94.51,25,24.0
907.0,15.117,1.821,0.03,94.54,25,24.0
908.0,15.133,1.817,0.03,94.57,25,24.0
909.0,15.15,1.812,0.03,94.601,25,24.0
910.0,15.167,1.808,0.03,94.631,25,24.0
911.0,15.183,1.803,0.03,94.661,25,24.0
912.0,15.2,1.799,0.03,94.691,25,24.0
913.0,15.217,1.795,0.03,94.721,25,24.0
914.0,15.233,1.79,0.03,94.751,25,24.0
915.0,15.25,1.786,0.03,94.78,25,24.0
916.0,15.267,1.782,0.03,94.81,25,24.0
917.0,15.283,1.777,0.03,94.84,25,24.0
918.0,15.3,1.773,0.03,94.869,25,24.0
919.0,15.317,1.769,0.029,94.899,25,24.0
920.0,15.333,1.764,0.029,94.928,25,24.0
921.0,15.35,1.76,0.029,94.957,25,24.0
922.0,15.367,1.756,0.029,94.987,25,24.0
923.0,15.383,1.752,0.029,95.016,25,24.0
924.0,15.4,1.748,0.029,95.045,25,24.0
925.0,15.417,1.743,0.029,95.074,25,24.0
926.0,15.433,1.739,0.029,95.103,25,24.0
927.0,15.45,1.735,0.029,95.132,25,24.0
928.0,15.467,1.731,0.029,95.161,25,24.0
929.0,15.483,1.727,0.029,95.19,25,24.0
930.0,15.5,1.723,0.029,95.218,25,24.0
931.0,15.517,1.719,0.029,95.247,25,24.0
932.0,15.533,1.715,0.029,95.276,25,24.0
933.0,15.55,1.711,0.029,95.304,25,24.0
934.0,15.567,1.707,0.028,95.333,25,24.0
935.0,15.583,1.703,0.028,95.361,25,24.0
936.0,15.6,1.699,0.028,95.389,25,24.0
937.0,15.617,1.695,0.028,95.418,25,24.0
938.0,15.633,1.692,0.028,95.446,25,24.0
939.0,15.65,1.688,0.028,95.474,25,24.0
940.0,15.667,1.684,0.028,95.502,25,24.0
941.0,15.683,1.68,0.028,95.53,25,24.0
942.0,15.7,1.676,0.028,95.558,25,24.0
943.0,15.717,1.672,0.028,95.586,25,24.0
944.0,15.733,1.669,0.028,95.614,25,24.0
945.0,15.75,1.665,0.028,95.641,25,24.0
946.0,15.767,1.661,0.028,95.669,25,24.0
947.0,15.783,1.658,0.028,95.697,25,24.0
948.0,15.8,1.654,0.028,95.724,25,24.0
949.0,15.817,1.65,0.028,95.752,25,24.0
950.0,15.833,1.647,0.027,95.779,25,24.0
951.0,15.85,1.643,0.027,95.807,25,24.0
952.0,15.867,1.639,0.027,95.834,25,24.0
953.0,15.883,1.636,0.027,95.861,25,24.0
954.0,15.9,1.632,0.027,95.888,25,24.0
955.0,15.917,1.629,0.027,95.915,25,24.0
956.0,15.933,1.625,0.027,95.943,25,24.0
957.0,15.95,1.622,0.027,95.97,25,24.0
958.0,15.967,1.618,0.027,95.997,25,24.0
959.0,15.983,1.615,0.027,96.023,25,24.0
960.0,16.0,1.611,0.027,96.05,25,24.0
961.0,16.017,1.608,0.027,96.077,25,24.0
962.0,16.033,1.604,0.027,96.104,25,24.0
963.0,16.05,1.601,0.027,96.13,25,24.0
964.0,16.067,1.597,0.027,96.157,25,24.0
965.0,16.083,1.594,0.027,96.184,25,24.0
966.0,16.1,1.59,0.027,96.21,25,24.0
967.0,16.117,1.587,0.026,96.237,25,24.0
968.0,16.133,1.584,0.026,96.263,25,24.0
969.0,16.15,1.58,0.026,96.289,25,24.0
970.0,16.167,1.577,0.026,96.316,25,24.0
971.0,16.183,1.574,0.026,96.342,25,24.0
972.0,16.2,1.571,0.026,96.368,25,24.0
973.0,16.217,1.567,0.026,96.394,25,24.0
974.0,16.233,1.564,0.026,96.42,25,24.0
975.0,16.25,1.561,0.026,96.446,25,24.0
976.0,16.267,1.558,0.026,96.472,25,24.0
977.0,16.283,1.554,0.026,96.498,25,24.0
978.0,16.3,1.551,0.026,96.524,25,24.0
979.0,16.317,1.548,0.026,96.55,25,24.0
980.0,16.333,1.545,0.026,96.576,25,24.0
981.0,16.35,1.542,0.026,96.601,25,24.0
982.0,16.367,1.538,0.026,96.627,25,24.0
983.0,16.383,1.535,0.026,96.652,25,24.0
984.0,16.4,1.532,0.026,96.678,25,24.0
985.0,16.417,1.529,0.025,96.703,25,24.0
986.0,16.433,1.526,0.025,96.729,25,24.0
987.0,16.45,1.523,0.025,96.754,25,24.0
988.0,16.467,1.52,0.025,96.78,25,24.0
989.0,16.483,1.517,0.025,96.805,25,24.0
990.0,16.5,1.514,0.025,96.83,25,24.0
991.0,16.517,1.511,0.025,96.855,25,24.0
992.0,16.533,1.508,0.025,96.88,25,24.0
993.0,16.55,1.505,0.025,96.906,25,24.0
994.0,16.567,1.502,0.025,96.931,25,24.0
995.0,16.583,1.499,0.025,96.956,25,24.0
996.0,16.6,1.496,0.025,96.98,25,24.0
997.0,16.617,1.493,0.025,97.005,25,24.0
998.0,16.633,1.49,0.025,97.03,25,24.0
999.0,16.65,1.487,0.025,97.055,25,24.0
1000.0,16.667,1.484,0.025,97.08,25,24.0
1001.0,16.683,1.481,0.025,97.104,25,24.0
1002.0,16.7,1.478,0.025,97.129,25,24.0
1003.0,16.717,1.476,0.025,97.154,25,24.0
1004.0,16.733,1.473,0.025,97.178,25,24.0
1005.0,16.75,1.47,0.024,97.203,25,24.0
1006.0,16.767,1.467,0.024,97.227,25,24.0
1007.0,16.783,1.464,0.024,97.252,25,24.0
1008.0,16.8,1.461,0.024,97.276,25,24.0
1009.0,16.817,1.459,0.024,97.3,25,24.0
1010.0,16.833,1.456,0.024,97.324,25,24.0
1011.0,16.85,1.453,0.024,97.349,25,24.0
1012.0,16.867,1.45,0.024,97.373,25,24.0
1013.0,16.883,1.448,0.024,97.397,25,24.0
1014.0,16.9,1.445,0.024,97.421,25,24.0
1015.0,16.917,1.442,0.024,97.445,25,24.0
1016.0,16.933,1.439,0.024,97.469,25,24.0
1017.0,16.95,1.437,0.024,97.493,25,24.0
1018.0,16.967,1.434,0.024,97.517,25,24.0
1019.0,16.983,1.431,0.024,97.541,25,24.0
1020.0,17.0,1.429,0.024,97.565,25,24.0
1021.0,17.017,1.426,0.024,97.588,25,24.0
1022.0,17.033,1.423,0.024,97.612,25,24.0
1023.0,17.05,1.421,0.024,97.636,25,24.0
1024.0,17.067,1.418,0.024,97.659,25,24.0
1025.0,17.083,1.415,0.024,97.683,25,24.0
1026.0,17.1,1.413,0.024,97.707,25,24.0
1027.0,17.117,1.41,0.024,97.73,25,24.0
1028.0,17.133,1.408,0.023,97.753,25,24.0
1029.0,17.15,1.405,0.023,97.777,25,24.0
1030.0,17.167,1.403,0.023,97.8,25,24.0
1031.0,17.183,1.4,0.023,97.824,25,24.0
1032.0,17.2,1.397,0.023,97.847,25,24.0
1033.0,17.217,1.395,0.023,97.87,25,24.0
1034.0,17.233,1.392,0.023,97.893,25,24.0
1035.0,17.25,1.39,0.023,97.917,25,24.0
1036.0,17.267,1.387,0.023,97.94,25,24.0
1037.0,17.283,1.385,0.023,97.963,25,24.0
1038.0,17.3,1.382,0.023,97.986,25,24.0
1039.0,17.317,1.38,0.023,98.009,25,24.0
1040.0,17.333,1.377,0.023,98.032,25,24.0
1041.0,17.35,1.375,0.023,98.055,25,24.0
1042.0,17.367,1.373,0.023,98.078,25,24.0
1043.0,17.383,1.37,0.023,98.1,25,24.0
1044.0,17.4,1.368,0.023,98.123,25,24.0
1045.0,17.417,1.365,0.023,98.146,25,24.0
1046.0,17.433,1.363,0.023,98.169,25,24.0
1047.0,17.45,1.36,0.023,98.191,25,24.0
1048.0,17.467,1.358,0.023,98.214,25,24.0
1049.0,17.483,1.356,0.023,98.237,25,24.0
1050.0,17.5,1.353,0.023,98.259,25,24.0
1051.0,17.517,1.351,0.023,98.282,25,24.0
1052.0,17.533,1.349,0.022,98.304,25,24.0
1053.0,17.55,1.346,0.022,98.327,25,24.0
1054.0,17.567,1.344,0.022,98.349,25,24.0
1055.0,17.583,1.342,0.022,98.371,25,24.0
1056.0,17.6,1.339,0.022,98.394,25,24.0
1057.0,17.617,1.337,0.022,98.416,25,24.0
1058.0,17.633,1.335,0.022,98.438,25,24.0
1059.0,17.65,1.332,0.022,98.46,25,24.0
1060.0,17.667,1.33,0.022,98.483,25,24.0
1061.0,17.683,1.328,0.022,98.505,25,24.0
1062.0,17.7,1.326,0.022,98.527,25,24.0
1063.0,17.717,1.323,0.022,98.549,25,24.0
1064.0,17.733,1.321,0.022,98.571,25,24.0
1065.0,17.75,1.319,0.022,98.593,25,24.0
1066.0,17.767,1.317,0.022,98.615,25,24.0
