timestamp,year,month,day,hour,is_monsoon,precipitation_mm_hr,temperature_c,relative_humidity_pct,antecedent_rain_24h_mm,antecedent_rain_72h_mm
2012-02-08 15:00:00,2012,2,8,15,0,0.0,25.7,60.4,8.0,8.0
2012-02-08 16:00:00,2012,2,8,16,0,0.0,25.8,47.7,8.0,8.0
2012-02-08 17:00:00,2012,2,8,17,0,0.0,25.7,64.9,8.0,8.0
2012-02-08 18:00:00,2012,2,8,18,0,0.0,25.4,51.2,8.0,8.0
2012-02-08 19:00:00,2012,2,8,19,0,0.0,24.9,61.0,8.0,8.0
2012-02-08 20:00:00,2012,2,8,20,0,0.0,24.3,59.0,8.0,8.0
2012-02-08 21:00:00,2012,2,8,21,0,0.0,23.6,58.0,8.0,8.0
2012-02-08 22:00:00,2012,2,8,22,0,0.0,22.8,49.2,8.0,8.0
2012-02-08 23:00:00,2012,2,8,23,0,0.0,22.0,57.9,8.0,8.0
2012-02-09 00:00:00,2012,2,9,0,0,0.0,21.3,63.7,0.0,8.0
2012-02-09 01:00:00,2012,2,9,1,0,0.0,20.7,46.1,0.0,8.0
2012-02-09 02:00:00,2012,2,9,2,0,0.0,20.2,56.8,0.0,8.0
2012-02-09 03:00:00,2012,2,9,3,0,0.0,19.9,52.5,0.0,8.0
2012-02-09 04:00:00,2012,2,9,4,0,0.0,19.8,63.9,0.0,8.0
2012-02-09 05:00:00,2012,2,9,5,0,0.0,19.9,64.8,0.0,8.0
2012-02-09 06:00:00,2012,2,9,6,0,0.0,20.2,50.8,0.0,8.0
2012-02-09 07:00:00,2012,2,9,7,0,0.0,20.7,60.3,0.0,8.0
2012-02-09 08:00:00,2012,2,9,8,0,0.0,21.3,59.4,0.0,8.0
2012-02-09 09:00:00,2012,2,9,9,0,0.0,22.0,56.8,0.0,8.0
2012-02-09 10:00:00,2012,2,9,10,0,0.0,22.8,64.5,0.0,8.0
2012-02-09 11:00:00,2012,2,9,11,0,0.0,23.6,48.8,0.0,8.0
2012-02-09 12:00:00,2012,2,9,12,0,0.0,24.3,48.6,0.0,8.0
2012-02-09 13:00:00,2012,2,9,13,0,0.0,24.9,48.6,0.0,8.0
2012-02-09 14:00:00,2012,2,9,14,0,0.0,25.4,59.6,0.0,8.0
2012-02-09 15:00:00,2012,2,9,15,0,0.0,25.7,52.4,0.0,8.0
2012-02-09 16:00:00,2012,2,9,16,0,0.0,25.8,47.0,0.0,8.0
2012-02-09 17:00:00,2012,2,9,17,0,0.0,25.7,55.2,0.0,8.0
2012-02-09 18:00:00,2012,2,9,18,0,0.0,25.4,62.8,0.0,8.0
2012-02-09 19:00:00,2012,2,9,19,0,0.0,24.9,57.9,0.0,8.0
2012-02-09 20:00:00,2012,2,9,20,0,0.0,24.3,64.1,0.0,8.0
2012-02-09 21:00:00,2012,2,9,21,0,0.0,23.6,54.4,0.0,8.0
2012-02-09 22:00:00,2012,2,9,22,0,0.0,22.8,53.2,0.0,8.0
2012-02-09 23:00:00,2012,2,9,23,0,0.0,22.0,53.2,0.0,8.0
2012-02-10 00:00:00,2012,2,10,0,0,0.0,21.3,48.0,0.0,8.0
2012-02-10 01:00:00,2012,2,10,1,0,0.0,20.7,59.2,0.0,8.0
2012-02-10 02:00:00,2012,2,10,2,0,0.0,20.2,61.8,0.0,8.0
2012-02-10 03:00:00,2012,2,10,3,0,0.0,19.9,63.6,0.0,8.0
2012-02-10 04:00:00,2012,2,10,4,0,0.0,19.8,61.9,0.0,8.0
2012-02-10 05:00:00,2012,2,10,5,0,0.0,19.9,50.0,0.0,8.0
2012-02-10 06:00:00,2012,2,10,6,0,0.0,20.2,46.0,0.0,8.0
2012-02-10 07:00:00,2012,2,10,7,0,0.0,20.7,49.1,0.0,8.0
2012-02-10 08:00:00,2012,2,10,8,0,0.0,21.3,47.4,0.0,8.0
2012-02-10 09:00:00,2012,2,10,9,0,0.0,22.0,55.3,0.0,8.0
2012-02-10 10:00:00,2012,2,10,10,0,0.0,22.8,60.5,0.0,8.0
2012-02-10 11:00:00,2012,2,10,11,0,0.0,23.6,55.9,0.0,8.0
2012-02-10 12:00:00,2012,2,10,12,0,0.0,24.3,50.3,0.0,8.0
2012-02-10 13:00:00,2012,2,10,13,0,0.0,24.9,53.0,0.0,8.0
2012-02-10 14:00:00,2012,2,10,14,0,0.0,25.4,48.2,0.0,8.0
2012-02-10 15:00:00,2012,2,10,15,0,0.0,25.7,50.8,0.0,8.0
2012-02-10 16:00:00,2012,2,10,16,0,0.0,25.8,49.4,0.0,8.0
2012-02-10 17:00:00,2012,2,10,17,0,0.0,25.7,52.7,0.0,8.0
2012-02-10 18:00:00,2012,2,10,18,0,0.0,25.4,45.7,0.0,8.0
2012-02-10 19:00:00,2012,2,10,19,0,0.0,24.9,46.3,0.0,8.0
2012-02-10 20:00:00,2012,2,10,20,0,0.0,24.3,61.3,0.0,8.0
2012-02-10 21:00:00,2012,2,10,21,0,0.0,23.6,48.7,0.0,8.0
2012-02-10 22:00:00,2012,2,10,22,0,0.0,22.8,49.6,0.0,8.0
2012-02-10 23:00:00,2012,2,10,23,0,0.0,22.0,49.7,0.0,8.0
2012-02-11 00:00:00,2012,2,11,0,0,0.0,21.3,62.6,0.0,0.0
2012-02-11 01:00:00,2012,2,11,1,0,0.0,20.7,61.0,0.0,0.0
2012-02-11 02:00:00,2012,2,11,2,0,0.0,20.2,51.9,0.0,0.0
2012-02-11 03:00:00,2012,2,11,3,0,0.0,19.9,64.2,0.0,0.0
2012-02-11 04:00:00,2012,2,11,4,0,0.0,19.8,62.4,0.0,0.0
2012-02-11 05:00:00,2012,2,11,5,0,0.0,19.9,64.1,0.0,0.0
2012-02-11 06:00:00,2012,2,11,6,0,0.0,20.2,61.3,0.0,0.0
2012-02-11 07:00:00,2012,2,11,7,0,0.0,20.7,46.8,0.0,0.0
2012-02-11 08:00:00,2012,2,11,8,0,0.0,21.3,61.1,0.0,0.0
2012-02-11 09:00:00,2012,2,11,9,0,0.0,22.0,53.0,0.0,0.0
2012-02-11 10:00:00,2012,2,11,10,0,0.0,22.8,45.0,0.0,0.0
2012-02-11 11:00:00,2012,2,11,11,0,0.0,23.6,59.3,0.0,0.0
2012-02-11 12:00:00,2012,2,11,12,0,0.0,24.3,45.7,0.0,0.0
2012-02-11 13:00:00,2012,2,11,13,0,0.0,24.9,46.5,0.0,0.0
2012-02-11 14:00:00,2012,2,11,14,0,0.0,25.4,58.6,0.0,0.0
2012-02-11 15:00:00,2012,2,11,15,0,0.0,25.7,61.6,0.0,0.0
2012-02-11 16:00:00,2012,2,11,16,0,0.0,25.8,54.5,0.0,0.0
2012-02-11 17:00:00,2012,2,11,17,0,0.0,25.7,46.3,0.0,0.0
2012-02-11 18:00:00,2012,2,11,18,0,0.0,25.4,54.6,0.0,0.0
2012-02-11 19:00:00,2012,2,11,19,0,0.0,24.9,48.8,0.0,0.0
2012-02-11 20:00:00,2012,2,11,20,0,0.0,24.3,58.3,0.0,0.0
2012-02-11 21:00:00,2012,2,11,21,0,0.0,23.6,45.3,0.0,0.0
2012-02-11 22:00:00,2012,2,11,22,0,0.0,22.8,58.5,0.0,0.0
2012-02-11 23:00:00,2012,2,11,23,0,0.0,22.0,57.4,0.0,0.0
2012-02-12 00:00:00,2012,2,12,0,0,0.0,21.3,47.9,0.0,0.0
2012-02-12 01:00:00,2012,2,12,1,0,0.0,20.7,52.7,0.0,0.0
2012-02-12 02:00:00,2012,2,12,2,0,0.0,20.2,53.8,0.0,0.0
2012-02-12 03:00:00,2012,2,12,3,0,0.0,19.9,63.7,0.0,0.0
2012-02-12 04:00:00,2012,2,12,4,0,0.0,19.8,46.5,0.0,0.0
2012-02-12 05:00:00,2012,2,12,5,0,0.0,19.9,61.1,0.0,0.0
2012-02-12 06:00:00,2012,2,12,6,0,0.0,20.2,58.7,0.0,0.0
2012-02-12 07:00:00,2012,2,12,7,0,0.0,20.7,57.6,0.0,0.0
2012-02-12 08:00:00,2012,2,12,8,0,0.0,21.3,51.8,0.0,0.0
2012-02-12 09:00:00,2012,2,12,9,0,0.0,22.0,48.2,0.0,0.0
2012-02-12 10:00:00,2012,2,12,10,0,0.0,22.8,47.4,0.0,0.0
2012-02-12 11:00:00,2012,2,12,11,0,0.0,23.6,61.8,0.0,0.0
2012-02-12 12:00:00,2012,2,12,12,0,0.0,24.3,59.5,0.0,0.0
2012-02-12 13:00:00,2012,2,12,13,0,0.0,24.9,48.9,0.0,0.0
2012-02-12 14:00:00,2012,2,12,14,0,0.0,25.4,47.6,0.0,0.0
2012-02-12 15:00:00,2012,2,12,15,0,0.0,25.7,47.0,0.0,0.0
2012-02-12 16:00:00,2012,2,12,16,0,0.0,25.8,53.8,0.0,0.0
2012-02-12 17:00:00,2012,2,12,17,0,0.0,25.7,62.2,0.0,0.0
2012-02-12 18:00:00,2012,2,12,18,0,0.0,25.4,60.2,0.0,0.0
2012-02-12 19:00:00,2012,2,12,19,0,0.0,24.9,63.4,0.0,0.0
2012-02-12 20:00:00,2012,2,12,20,0,0.0,24.3,54.1,0.0,0.0
2012-02-12 21:00:00,2012,2,12,21,0,0.0,23.6,57.6,0.0,0.0
2012-02-12 22:00:00,2012,2,12,22,0,0.0,22.8,51.5,0.0,0.0
2012-02-12 23:00:00,2012,2,12,23,0,0.0,22.0,45.8,0.0,0.0
2012-02-13 00:00:00,2012,2,13,0,0,0.0,21.3,61.2,0.0,0.0
2012-02-13 01:00:00,2012,2,13,1,0,0.0,20.7,51.8,0.0,0.0
2012-02-13 02:00:00,2012,2,13,2,0,0.0,20.2,57.8,0.0,0.0
2012-02-13 03:00:00,2012,2,13,3,0,0.0,19.9,46.2,0.0,0.0
2012-02-13 04:00:00,2012,2,13,4,0,0.0,19.8,47.6,0.0,0.0
2012-02-13 05:00:00,2012,2,13,5,0,0.0,19.9,62.1,0.0,0.0
2012-02-13 06:00:00,2012,2,13,6,0,0.0,20.2,45.2,0.0,0.0
2012-02-13 07:00:00,2012,2,13,7,0,0.0,20.7,54.6,0.0,0.0
2012-02-13 08:00:00,2012,2,13,8,0,0.0,21.3,53.0,0.0,0.0
2012-02-13 09:00:00,2012,2,13,9,0,0.0,22.0,57.5,0.0,0.0
2012-02-13 10:00:00,2012,2,13,10,0,0.0,22.8,60.3,0.0,0.0
2012-02-13 11:00:00,2012,2,13,11,0,0.0,23.6,47.7,0.0,0.0
2012-02-13 12:00:00,2012,2,13,12,0,0.0,24.3,46.4,0.0,0.0
2012-02-13 13:00:00,2012,2,13,13,0,0.0,24.9,64.6,0.0,0.0
2012-02-13 14:00:00,2012,2,13,14,0,0.0,25.4,50.2,0.0,0.0
2012-02-13 15:00:00,2012,2,13,15,0,0.0,25.7,48.1,0.0,0.0
2012-02-13 16:00:00,2012,2,13,16,0,0.0,25.8,50.7,0.0,0.0
2012-02-13 17:00:00,2012,2,13,17,0,0.0,25.7,59.8,0.0,0.0
2012-02-13 18:00:00,2012,2,13,18,0,0.0,25.4,52.0,0.0,0.0
2012-02-13 19:00:00,2012,2,13,19,0,0.0,24.9,54.5,0.0,0.0
2012-02-13 20:00:00,2012,2,13,20,0,0.0,24.3,51.1,0.0,0.0
2012-02-13 21:00:00,2012,2,13,21,0,0.0,23.6,58.7,0.0,0.0
2012-02-13 22:00:00,2012,2,13,22,0,0.0,22.8,45.7,0.0,0.0
2012-02-13 23:00:00,2012,2,13,23,0,0.0,22.0,46.5,0.0,0.0
2012-02-14 00:00:00,2012,2,14,0,0,0.0,21.3,50.1,0.0,0.0
2012-02-14 01:00:00,2012,2,14,1,0,0.0,20.7,47.4,0.0,0.0
2012-02-14 02:00:00,2012,2,14,2,0,0.0,20.2,60.0,0.0,0.0
2012-02-14 03:00:00,2012,2,14,3,0,0.0,19.9,48.4,0.0,0.0
2012-02-14 04:00:00,2012,2,14,4,0,0.0,19.8,61.1,0.0,0.0
2012-02-14 05:00:00,2012,2,14,5,0,0.0,19.9,46.4,0.0,0.0
2012-02-14 06:00:00,2012,2,14,6,0,0.0,20.2,54.5,0.0,0.0
2012-02-14 07:00:00,2012,2,14,7,0,0.0,20.7,57.9,0.0,0.0
2012-02-14 08:00:00,2012,2,14,8,0,0.0,21.3,51.7,0.0,0.0
2012-02-14 09:00:00,2012,2,14,9,0,0.0,22.0,50.6,0.0,0.0
2012-02-14 10:00:00,2012,2,14,10,0,0.0,22.8,64.4,0.0,0.0
2012-02-14 11:00:00,2012,2,14,11,0,0.0,23.6,47.1,0.0,0.0
2012-02-14 12:00:00,2012,2,14,12,0,0.0,24.3,63.9,0.0,0.0
2012-02-14 13:00:00,2012,2,14,13,0,0.0,24.9,58.3,0.0,0.0
2012-02-14 14:00:00,2012,2,14,14,0,0.0,25.4,60.3,0.0,0.0
2012-02-14 15:00:00,2012,2,14,15,0,0.0,25.7,49.1,0.0,0.0
2012-02-14 16:00:00,2012,2,14,16,0,0.0,25.8,64.4,0.0,0.0
2012-02-14 17:00:00,2012,2,14,17,0,0.0,25.7,46.7,0.0,0.0
2012-02-14 18:00:00,2012,2,14,18,0,0.0,25.4,51.3,0.0,0.0
2012-02-14 19:00:00,2012,2,14,19,0,0.0,24.9,61.3,0.0,0.0
2012-02-14 20:00:00,2012,2,14,20,0,0.0,24.3,45.4,0.0,0.0
2012-02-14 21:00:00,2012,2,14,21,0,0.0,23.6,54.7,0.0,0.0
2012-02-14 22:00:00,2012,2,14,22,0,0.0,22.8,47.8,0.0,0.0
2012-02-14 23:00:00,2012,2,14,23,0,0.0,22.0,45.1,0.0,0.0
2012-02-15 00:00:00,2012,2,15,0,0,0.0,21.3,51.8,0.0,0.0
2012-02-15 01:00:00,2012,2,15,1,0,0.0,20.7,60.7,0.0,0.0
2012-02-15 02:00:00,2012,2,15,2,0,0.0,20.2,63.9,0.0,0.0
2012-02-15 03:00:00,2012,2,15,3,0,0.0,19.9,55.1,0.0,0.0
2012-02-15 04:00:00,2012,2,15,4,0,0.0,19.8,46.1,0.0,0.0
2012-02-15 05:00:00,2012,2,15,5,0,0.0,19.9,60.4,0.0,0.0
2012-02-15 06:00:00,2012,2,15,6,0,0.0,20.2,51.0,0.0,0.0
2012-02-15 07:00:00,2012,2,15,7,0,0.0,20.7,50.8,0.0,0.0
2012-02-15 08:00:00,2012,2,15,8,0,0.0,21.3,48.2,0.0,0.0
2012-02-15 09:00:00,2012,2,15,9,0,0.0,22.0,53.6,0.0,0.0
2012-02-15 10:00:00,2012,2,15,10,0,0.0,22.8,48.9,0.0,0.0
2012-02-15 11:00:00,2012,2,15,11,0,0.0,23.6,50.9,0.0,0.0
2012-02-15 12:00:00,2012,2,15,12,0,0.0,24.3,47.6,0.0,0.0
2012-02-15 13:00:00,2012,2,15,13,0,0.0,24.9,48.8,0.0,0.0
2012-02-15 14:00:00,2012,2,15,14,0,0.0,25.4,52.4,0.0,0.0
2012-02-15 15:00:00,2012,2,15,15,0,0.0,25.7,51.3,0.0,0.0
2012-02-15 16:00:00,2012,2,15,16,0,0.0,25.8,64.3,0.0,0.0
2012-02-15 17:00:00,2012,2,15,17,0,0.0,25.7,49.1,0.0,0.0
2012-02-15 18:00:00,2012,2,15,18,0,0.0,25.4,64.7,0.0,0.0
2012-02-15 19:00:00,2012,2,15,19,0,0.0,24.9,59.3,0.0,0.0
2012-02-15 20:00:00,2012,2,15,20,0,0.0,24.3,63.0,0.0,0.0
2012-02-15 21:00:00,2012,2,15,21,0,0.0,23.6,52.8,0.0,0.0
2012-02-15 22:00:00,2012,2,15,22,0,0.0,22.8,62.6,0.0,0.0
2012-02-15 23:00:00,2012,2,15,23,0,0.0,22.0,62.5,0.0,0.0
2012-02-16 00:00:00,2012,2,16,0,0,0.0,21.3,51.5,0.0,0.0
2012-02-16 01:00:00,2012,2,16,1,0,0.0,20.7,51.0,0.0,0.0
2012-02-16 02:00:00,2012,2,16,2,0,0.0,20.2,47.6,0.0,0.0
2012-02-16 03:00:00,2012,2,16,3,0,0.0,19.9,52.1,0.0,0.0
2012-02-16 04:00:00,2012,2,16,4,0,0.0,19.8,54.3,0.0,0.0
2012-02-16 05:00:00,2012,2,16,5,0,0.0,19.9,62.4,0.0,0.0
2012-02-16 06:00:00,2012,2,16,6,0,0.0,20.2,53.9,0.0,0.0
2012-02-16 07:00:00,2012,2,16,7,0,0.0,20.7,54.5,0.0,0.0
2012-02-16 08:00:00,2012,2,16,8,0,0.0,21.3,64.2,0.0,0.0
2012-02-16 09:00:00,2012,2,16,9,0,0.0,22.0,53.4,0.0,0.0
2012-02-16 10:00:00,2012,2,16,10,0,0.0,22.8,52.9,0.0,0.0
2012-02-16 11:00:00,2012,2,16,11,0,0.0,23.6,45.5,0.0,0.0
2012-02-16 12:00:00,2012,2,16,12,0,0.0,24.3,64.1,0.0,0.0
2012-02-16 13:00:00,2012,2,16,13,0,0.0,24.9,54.5,0.0,0.0
2012-02-16 14:00:00,2012,2,16,14,0,0.0,25.4,46.8,0.0,0.0
2012-02-16 15:00:00,2012,2,16,15,0,0.0,25.7,64.8,0.0,0.0
2012-02-16 16:00:00,2012,2,16,16,0,0.0,25.8,62.7,0.0,0.0
2012-02-16 17:00:00,2012,2,16,17,0,0.0,25.7,49.7,0.0,0.0
2012-02-16 18:00:00,2012,2,16,18,0,0.0,25.4,52.1,0.0,0.0
2012-02-16 19:00:00,2012,2,16,19,0,0.0,24.9,47.3,0.0,0.0
2012-02-16 20:00:00,2012,2,16,20,0,0.0,24.3,48.9,0.0,0.0
2012-02-16 21:00:00,2012,2,16,21,0,0.0,23.6,61.8,0.0,0.0
2012-02-16 22:00:00,2012,2,16,22,0,0.0,22.8,63.2,0.0,0.0
2012-02-16 23:00:00,2012,2,16,23,0,0.0,22.0,58.8,0.0,0.0
2012-02-17 00:00:00,2012,2,17,0,0,0.0,21.3,49.6,0.0,0.0
2012-02-17 01:00:00,2012,2,17,1,0,0.0,20.7,57.6,0.0,0.0
2012-02-17 02:00:00,2012,2,17,2,0,0.0,20.2,51.3,0.0,0.0
2012-02-17 03:00:00,2012,2,17,3,0,0.0,19.9,45.0,0.0,0.0
2012-02-17 04:00:00,2012,2,17,4,0,0.0,19.8,50.1,0.0,0.0
2012-02-17 05:00:00,2012,2,17,5,0,0.0,19.9,61.5,0.0,0.0
2012-02-17 06:00:00,2012,2,17,6,0,0.0,20.2,49.5,0.0,0.0
2012-02-17 07:00:00,2012,2,17,7,0,0.0,20.7,46.8,0.0,0.0
2012-02-17 08:00:00,2012,2,17,8,0,0.0,21.3,57.1,0.0,0.0
2012-02-17 09:00:00,2012,2,17,9,0,0.0,22.0,59.2,0.0,0.0
2012-02-17 10:00:00,2012,2,17,10,0,0.0,22.8,54.7,0.0,0.0
2012-02-17 11:00:00,2012,2,17,11,0,0.0,23.6,46.4,0.0,0.0
2012-02-17 12:00:00,2012,2,17,12,0,0.0,24.3,61.0,0.0,0.0
2012-02-17 13:00:00,2012,2,17,13,0,0.0,24.9,51.9,0.0,0.0
2012-02-17 14:00:00,2012,2,17,14,0,0.0,25.4,49.5,0.0,0.0
2012-02-17 15:00:00,2012,2,17,15,0,0.0,25.7,64.3,0.0,0.0
2012-02-17 16:00:00,2012,2,17,16,0,0.0,25.8,59.0,0.0,0.0
2012-02-17 17:00:00,2012,2,17,17,0,0.0,25.7,59.4,0.0,0.0
2012-02-17 18:00:00,2012,2,17,18,0,0.0,25.4,48.4,0.0,0.0
2012-02-17 19:00:00,2012,2,17,19,0,0.0,24.9,61.6,0.0,0.0
2012-02-17 20:00:00,2012,2,17,20,0,0.0,24.3,45.7,0.0,0.0
2012-02-17 21:00:00,2012,2,17,21,0,0.0,23.6,48.0,0.0,0.0
2012-02-17 22:00:00,2012,2,17,22,0,0.0,22.8,63.4,0.0,0.0
2012-02-17 23:00:00,2012,2,17,23,0,0.0,22.0,47.6,0.0,0.0
2012-02-18 00:00:00,2012,2,18,0,0,0.0,21.3,45.8,0.0,0.0
2012-02-18 01:00:00,2012,2,18,1,0,0.0,20.7,49.6,0.0,0.0
2012-02-18 02:00:00,2012,2,18,2,0,0.0,20.2,53.4,0.0,0.0
2012-02-18 03:00:00,2012,2,18,3,0,0.0,19.9,50.0,0.0,0.0
2012-02-18 04:00:00,2012,2,18,4,0,0.0,19.8,62.4,0.0,0.0
2012-02-18 05:00:00,2012,2,18,5,0,0.0,19.9,48.3,0.0,0.0
2012-02-18 06:00:00,2012,2,18,6,0,0.0,20.2,56.0,0.0,0.0
2012-02-18 07:00:00,2012,2,18,7,0,0.0,20.7,51.3,0.0,0.0
2012-02-18 08:00:00,2012,2,18,8,0,0.0,21.3,52.8,0.0,0.0
2012-02-18 09:00:00,2012,2,18,9,0,0.0,22.0,53.8,0.0,0.0
2012-02-18 10:00:00,2012,2,18,10,0,0.0,22.8,45.5,0.0,0.0
2012-02-18 11:00:00,2012,2,18,11,0,0.0,23.6,52.2,0.0,0.0
2012-02-18 12:00:00,2012,2,18,12,0,0.0,24.3,59.7,0.0,0.0
2012-02-18 13:00:00,2012,2,18,13,0,0.0,24.9,56.6,0.0,0.0
2012-02-18 14:00:00,2012,2,18,14,0,0.0,25.4,46.8,0.0,0.0
2012-02-18 15:00:00,2012,2,18,15,0,0.0,25.7,48.6,0.0,0.0
2012-02-18 16:00:00,2012,2,18,16,0,0.0,25.8,62.2,0.0,0.0
2012-02-18 17:00:00,2012,2,18,17,0,0.0,25.7,55.3,0.0,0.0
2012-02-18 18:00:00,2012,2,18,18,0,0.0,25.4,53.6,0.0,0.0
2012-02-18 19:00:00,2012,2,18,19,0,0.0,24.9,64.8,0.0,0.0
2012-02-18 20:00:00,2012,2,18,20,0,0.0,24.3,63.8,0.0,0.0
2012-02-18 21:00:00,2012,2,18,21,0,0.0,23.6,48.8,0.0,0.0
2012-02-18 22:00:00,2012,2,18,22,0,0.0,22.8,45.9,0.0,0.0
2012-02-18 23:00:00,2012,2,18,23,0,0.0,22.0,49.6,0.0,0.0
2012-02-19 00:00:00,2012,2,19,0,0,0.0,21.3,59.0,0.0,0.0
2012-02-19 01:00:00,2012,2,19,1,0,0.0,20.7,48.3,0.0,0.0
2012-02-19 02:00:00,2012,2,19,2,0,0.0,20.2,58.0,0.0,0.0
2012-02-19 03:00:00,2012,2,19,3,0,0.0,19.9,63.8,0.0,0.0
2012-02-19 04:00:00,2012,2,19,4,0,0.0,19.8,45.1,0.0,0.0
2012-02-19 05:00:00,2012,2,19,5,0,0.0,19.9,63.1,0.0,0.0
2012-02-19 06:00:00,2012,2,19,6,0,0.0,20.2,61.5,0.0,0.0
2012-02-19 07:00:00,2012,2,19,7,0,0.0,20.7,48.3,0.0,0.0
2012-02-19 08:00:00,2012,2,19,8,0,0.0,21.3,63.8,0.0,0.0
2012-02-19 09:00:00,2012,2,19,9,0,0.0,22.0,58.0,0.0,0.0
2012-02-19 10:00:00,2012,2,19,10,0,0.0,22.8,62.1,0.0,0.0
2012-02-19 11:00:00,2012,2,19,11,0,0.0,23.6,55.8,0.0,0.0
2012-02-19 12:00:00,2012,2,19,12,0,0.0,24.3,60.1,0.0,0.0
2012-02-19 13:00:00,2012,2,19,13,0,0.0,24.9,46.9,0.0,0.0
2012-02-19 14:00:00,2012,2,19,14,0,0.0,25.4,50.0,0.0,0.0
2012-02-19 15:00:00,2012,2,19,15,0,0.0,25.7,51.5,0.0,0.0
2012-02-19 16:00:00,2012,2,19,16,0,0.0,25.8,63.3,0.0,0.0
2012-02-19 17:00:00,2012,2,19,17,0,0.0,25.7,50.5,0.0,0.0
2012-02-19 18:00:00,2012,2,19,18,0,0.0,25.4,58.1,0.0,0.0
2012-02-19 19:00:00,2012,2,19,19,0,0.0,24.9,48.6,0.0,0.0
2012-02-19 20:00:00,2012,2,19,20,0,0.0,24.3,61.3,0.0,0.0
2012-02-19 21:00:00,2012,2,19,21,0,0.0,23.6,58.0,0.0,0.0
2012-02-19 22:00:00,2012,2,19,22,0,0.0,22.8,58.1,0.0,0.0
2012-02-19 23:00:00,2012,2,19,23,0,0.0,22.0,63.1,0.0,0.0
2012-02-20 00:00:00,2012,2,20,0,0,0.0,21.3,64.1,0.0,0.0
2012-02-20 01:00:00,2012,2,20,1,0,0.0,20.7,54.3,0.0,0.0
2012-02-20 02:00:00,2012,2,20,2,0,0.0,20.2,61.2,0.0,0.0
2012-02-20 03:00:00,2012,2,20,3,0,0.0,19.9,49.4,0.0,0.0
2012-02-20 04:00:00,2012,2,20,4,0,0.0,19.8,47.2,0.0,0.0
2012-02-20 05:00:00,2012,2,20,5,0,0.0,19.9,64.8,0.0,0.0
2012-02-20 06:00:00,2012,2,20,6,0,0.0,20.2,63.7,0.0,0.0
2012-02-20 07:00:00,2012,2,20,7,0,0.0,20.7,61.5,0.0,0.0
2012-02-20 08:00:00,2012,2,20,8,0,0.0,21.3,60.4,0.0,0.0
2012-02-20 09:00:00,2012,2,20,9,0,0.0,22.0,45.3,0.0,0.0
2012-02-20 10:00:00,2012,2,20,10,0,0.0,22.8,52.4,0.0,0.0
2012-02-20 11:00:00,2012,2,20,11,0,0.0,23.6,51.6,0.0,0.0
2012-02-20 12:00:00,2012,2,20,12,0,0.0,24.3,53.8,0.0,0.0
2012-02-20 13:00:00,2012,2,20,13,0,0.0,24.9,55.1,0.0,0.0
2012-02-20 14:00:00,2012,2,20,14,0,0.0,25.4,51.6,0.0,0.0
2012-02-20 15:00:00,2012,2,20,15,0,0.0,25.7,48.0,0.0,0.0
2012-02-20 16:00:00,2012,2,20,16,0,0.0,25.8,56.1,0.0,0.0
2012-02-20 17:00:00,2012,2,20,17,0,0.0,25.7,54.7,0.0,0.0
2012-02-20 18:00:00,2012,2,20,18,0,0.0,25.4,62.5,0.0,0.0
2012-02-20 19:00:00,2012,2,20,19,0,0.0,24.9,55.9,0.0,0.0
2012-02-20 20:00:00,2012,2,20,20,0,0.0,24.3,60.4,0.0,0.0
2012-02-20 21:00:00,2012,2,20,21,0,0.0,23.6,51.6,0.0,0.0
2012-02-20 22:00:00,2012,2,20,22,0,0.0,22.8,52.5,0.0,0.0
2012-02-20 23:00:00,2012,2,20,23,0,0.0,22.0,63.4,0.0,0.0
2012-02-21 00:00:00,2012,2,21,0,0,0.0,21.3,52.2,0.0,0.0
2012-02-21 01:00:00,2012,2,21,1,0,0.0,20.7,49.6,0.0,0.0
2012-02-21 02:00:00,2012,2,21,2,0,0.0,20.2,52.6,0.0,0.0
2012-02-21 03:00:00,2012,2,21,3,0,0.0,19.9,58.2,0.0,0.0
2012-02-21 04:00:00,2012,2,21,4,0,0.0,19.8,50.2,0.0,0.0
2012-02-21 05:00:00,2012,2,21,5,0,0.0,19.9,58.9,0.0,0.0
2012-02-21 06:00:00,2012,2,21,6,0,0.0,20.2,59.5,0.0,0.0
2012-02-21 07:00:00,2012,2,21,7,0,0.0,20.7,63.1,0.0,0.0
2012-02-21 08:00:00,2012,2,21,8,0,0.0,21.3,57.9,0.0,0.0
2012-02-21 09:00:00,2012,2,21,9,0,0.0,22.0,57.9,0.0,0.0
2012-02-21 10:00:00,2012,2,21,10,0,0.0,22.8,49.9,0.0,0.0
2012-02-21 11:00:00,2012,2,21,11,0,0.0,23.6,47.8,0.0,0.0
2012-02-21 12:00:00,2012,2,21,12,0,0.0,24.3,56.7,0.0,0.0
2012-02-21 13:00:00,2012,2,21,13,0,0.0,24.9,62.0,0.0,0.0
2012-02-21 14:00:00,2012,2,21,14,0,0.0,25.4,51.8,0.0,0.0
2012-02-21 15:00:00,2012,2,21,15,0,0.0,25.7,55.6,0.0,0.0
2012-02-21 16:00:00,2012,2,21,16,0,0.0,25.8,59.8,0.0,0.0
2012-02-21 17:00:00,2012,2,21,17,0,0.0,25.7,61.2,0.0,0.0
2012-02-21 18:00:00,2012,2,21,18,0,0.0,25.4,56.3,0.0,0.0
